record_type,employee_id,date_id,year,quarter,month,region_id,region_name,region_type,labor_market_code,department_id,department_name,role_id,job_role,job_level,role_family,occupation_group,role_criticality,age_band,gender,education_level,marital_status,distance_from_home_band,monthly_income,annualized_income,salary_band,years_at_company,years_in_current_role,years_since_last_promotion,overtime_flag,training_times_last_year,job_satisfaction,environment_satisfaction,work_life_balance,performance_rating,attrition_flag,estimated_replacement_cost,attrition_probability,risk_band,main_risk_driver,recommended_action,model_version,attrition_risk_rate_flag,unemployment_rate,wage_index,labor_demand_index,external_pressure_score,role_criticality_score,retention_priority_index
employee_month,942,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,1,Married,11+,4014,48168,Low,10,6,0,1,2,4,4,1,4,0,38534.4,0.65,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.608
employee_month,944,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,40-49,Female,2,Married,6-10,7403,88836,High,26,9,1,0,3,2,1,2,3,0,71068.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.466
employee_month,945,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,40-49,Male,4,Married,11+,2259,27108,Low,0,0,0,0,2,3,4,2,3,0,32529.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,947,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,2,Married,11+,6932,83184,High,9,8,0,0,2,3,4,2,3,0,99820.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,949,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,4,Single,6-10,4678,56136,Mid,6,2,0,0,6,4,2,3,3,0,67363.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,950,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,30-39,Female,3,Married,0-5,13582,162984,High,15,12,5,0,3,1,4,3,3,0,130387.2,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,951,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Female,3,Married,0-5,2332,27984,Low,3,0,0,0,3,2,3,3,4,0,22387.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,952,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,18-29,Male,2,Married,11+,2413,28956,Low,1,0,0,1,2,2,3,3,3,1,23164.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,954,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Male,4,Divorced,6-10,9705,116460,High,1,0,0,0,2,2,1,2,3,0,139752.0,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,956,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Male,3,Single,0-5,4294,51528,Low,7,7,0,0,2,1,3,3,3,0,61833.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,957,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,40-49,Male,3,Single,6-10,4721,56652,Mid,18,13,2,1,3,1,4,3,3,0,45321.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.516
employee_month,958,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Male,4,Single,0-5,2519,30228,Low,11,8,3,0,6,3,3,3,4,0,24182.4,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.491
employee_month,959,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,18-29,Male,3,Single,11+,2121,25452,Low,1,0,0,1,3,2,4,4,3,1,20361.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,960,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Male,3,Single,0-5,2973,35676,Low,1,0,0,0,2,1,1,3,3,1,28540.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,961,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,3,Married,11+,5855,70260,Mid,9,7,8,1,2,4,4,1,3,0,56208.0,0.7,High Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,1,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.633
employee_month,964,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,40-49,Male,4,Divorced,6-10,3617,43404,Low,1,1,0,1,2,2,4,3,3,0,52084.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,966,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Female,4,Married,0-5,6725,80700,High,8,7,6,0,2,1,3,4,3,0,64560.0,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,967,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,1,Married,0-5,10325,123900,High,16,7,3,1,6,4,3,3,3,1,148680.0,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.636
employee_month,969,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,3,Single,0-5,6949,83388,High,5,0,1,0,3,4,2,3,3,0,66710.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,970,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Married,0-5,10609,127308,High,14,1,11,0,2,3,1,1,3,1,152769.6,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.636
employee_month,972,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,40-49,Male,2,Married,0-5,4447,53364,Low,9,7,0,0,5,2,3,2,3,0,42691.2,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.516
employee_month,974,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,18-29,Female,3,Married,11+,2157,25884,Low,3,1,0,0,5,4,3,3,3,0,20707.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,975,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,3,Married,11+,4601,55212,Mid,5,2,1,0,3,3,3,3,3,0,66254.4,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,976,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,4,Manager,1,,,,50+,Male,2,Married,0-5,17099,205188,High,9,8,7,0,2,4,4,2,3,0,164150.4,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,977,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,50+,Male,3,Single,0-5,2479,29748,Low,1,0,0,0,4,3,4,3,4,1,35697.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,981,202401,2024,1,1,us_national,United States,country,US,3,Sales,4,Manager,1,,,,50+,Male,2,Divorced,0-5,14852,178224,High,17,13,15,0,3,3,3,4,3,0,142579.2,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,982,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,2,Divorced,6-10,7264,87168,High,8,4,7,0,2,3,3,4,3,0,104601.6,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.536
employee_month,983,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,3,Single,6-10,5666,67992,Mid,5,3,1,1,1,4,3,3,3,0,81590.4,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,984,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Divorced,0-5,7823,93876,High,10,9,0,0,2,4,4,3,3,0,112651.2,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,985,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,5,Single,0-5,7880,94560,High,8,7,0,0,3,3,1,3,3,0,113472.0,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,986,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Female,3,Single,11+,13194,158328,High,1,0,0,1,2,2,2,2,3,1,189993.6,0.55,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.661
employee_month,987,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,40-49,Male,4,Divorced,11+,5067,60804,Mid,19,10,2,1,3,3,3,4,3,0,48643.2,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,990,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Divorced,6-10,5079,60948,Mid,7,7,0,0,3,4,1,3,3,0,73137.6,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,991,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,2,Single,6-10,2321,27852,Low,3,2,1,1,0,1,3,3,4,1,33422.4,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,992,202401,2024,1,1,us_national,United States,country,US,3,Sales,4,Manager,1,,,,30-39,Male,3,Single,11+,17444,209328,High,10,8,6,0,2,3,4,3,3,0,167462.4,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,994,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Female,3,Single,6-10,2404,28848,Low,0,0,0,1,5,1,4,3,4,1,34617.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,995,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Female,1,Single,11+,3452,41424,Low,3,2,0,0,4,4,2,3,3,0,49708.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,996,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,40-49,Female,4,Divorced,0-5,2270,27240,Low,5,3,0,0,2,4,4,3,3,0,21792.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,997,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,50+,Male,2,Divorced,0-5,17399,208788,High,5,4,1,0,1,4,4,2,4,0,167030.4,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,998,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,4,Married,0-5,5488,65856,Mid,6,5,1,1,2,2,3,3,3,0,52684.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,999,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,40-49,Male,3,Divorced,6-10,19419,233028,High,18,16,0,0,2,3,1,4,3,0,186422.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1001,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Female,4,Married,11+,2811,33732,Low,2,2,2,0,2,2,3,3,3,0,26985.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,1002,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,40-49,Male,2,Married,11+,3633,43596,Low,9,8,0,1,2,1,4,3,3,0,34876.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.516
employee_month,1003,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Female,2,Single,0-5,4163,49956,Low,9,0,0,1,0,4,4,3,3,0,59947.2,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.611
employee_month,1004,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Female,3,Married,11+,2132,25584,Low,5,2,0,1,2,3,1,3,3,1,30700.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1005,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,50+,Male,3,Married,11+,13973,167676,High,12,11,1,1,2,3,4,3,3,0,134140.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,1006,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,1,Married,6-10,2684,32208,Low,2,1,0,0,0,3,3,2,3,0,38649.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1007,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,40-49,Male,2,Divorced,6-10,10845,130140,High,8,7,0,0,3,3,4,3,3,0,104112.0,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1009,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,18-29,Female,1,Divorced,11+,4377,52524,Low,4,2,3,0,6,3,4,3,3,0,42019.2,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.483
employee_month,1010,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Male,4,Divorced,11+,3743,44916,Low,4,2,0,1,2,2,3,1,4,1,35932.8,0.65,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.616
employee_month,1011,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Female,1,Married,0-5,4148,49776,Low,4,3,0,0,1,1,3,3,3,0,39820.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,1012,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,2,Single,0-5,1051,12612,Low,0,0,0,0,2,4,2,3,3,0,15134.4,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,1013,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,50+,Female,3,Married,11+,10739,128868,High,10,7,0,0,2,3,3,3,3,0,103094.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1014,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,4,Divorced,11+,10388,124656,High,16,10,10,1,3,3,3,2,3,0,99724.8,0.7,High Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,1,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.633
employee_month,1015,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,30-39,Female,2,Married,6-10,11416,136992,High,8,7,1,1,4,1,2,2,3,0,109593.6,0.55,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.558
